id	sentence
895579	Sur l'ARTT les propositions de rachat supplémentaires ne changent rien dans la position du SNOP qui reste opposé au dispositif.
443888	Mais parfois l'encombrement résulte justement d'un manque (songez aux encombrements automobiles et, complémentairement, au manque de voies de dégagement).
827317	Comme Mahone est sur le point de capturer les deux frères, l'agent Kim lui indique qu'ils n'ont plus besoin de l'ancien fugitif.
65991	Cet après-midi, une source citée par Reuters indiquait qu'Air France-KLM avait prévu de réunir lundi son conseil d'administration pour aborder la question.
613622	Le menhir refusant de toutes ses forces l'esclavage, il fuirait tout le monde de peur de tomber sur l'un d'entre eux par hasard, ou sur un traître qui donnerait sa position.
290959	On respire bien et on se relaxe, parce que c'est pas fini...
599820	Il se pourvoit donc en cassation.
703824	L'accord associait, contre 7,5 milliards de dollars, Petrochemicals Industries (PIC) à Dow Chemical pour créer une co-entreprise, K-Dow Petrochemicals, détenue à part égale par les deux sociétés.
870723	L'insistance de Vincent Lacroix pour obtenir l'aide juridique pourrait toutefois forcer un report.
700756	La Cour de cassation a récemment réaffirmé que « seule une cessation complète de l'activité de l'employeur [pouvait] constituer en elle-même une cause de licenciement »[12].
427125	Il roule très bien.
984538	Les données proviennent de treize enquêtes démographiques et de santé africaines.
937861	Par contre, impossible d'y connecter un iPod - la Xbox 360, elle, reconnaît le baladeur d'Apple.
496422	Ceci s'applique particulièrement aux petites entreprises.
388424	Pour en profiter également sous Firefox, l'extension Firefox Showcase ajoute non seulement cette fonctionnalité mais la dope aussi de plusieurs autres possibilités .
697857	Ces journalistes ne cherchaient pas des experts &#151; ils ont plutôt recherché des utilisateurs effrayés.
306177	Montage entièrement numérique.
132571	Grâce à un parcours dans la mode, il séjourne successivement au Canada, aux États-Unis.
4246	Un code de conduite pour désamorcer la critique et la tourner à l'avantage de l'entreprise ?
783544	Le maire de Paris, Bertrand Delanoë, se rend à 09h00 sur les lieux de l'incendie, a indiqué la mairie dans un communiqué.
903371	Hors du top 8, Chris Atkinson, Mikko Hirvonen et Matt Wilson prennent des points pour Subaru, Ford BP et Ford Stobart.
929284	De ce grouillement compulsif, se détachent des «arrêts sur images», des postures minimales (situations dramatiques) où se disent, se redisent les paroles tel un ressassement tenace et maladif.
799222	A cela, il faut ajouter un abattement de 2 % de l'Impôt sur les traitements et salaires (l'ITS).
911614	"J'ai écrit de gros livres parce que j'aime me réfugier dans mon monde imaginaire"", explique-t-il encore."
759315	Cet Elémentaire fait réellement partie de lui et est complètement contrôlé bien qu'il soit légèrement libre-pensant.
467097	A Tokyo, il est directeur d'un institut dans lequel il enseigne aux employés et dirigeants d'entreprises à développer leurs capacités créatives.
247654	Si je rentre dans un studio et qu'un 701 est inséré dans la chaîne de reproduction, je n'entends pas la différence et je me fiche de savoir que certains l'entendent.
381753	Ces modèles de circulation océanique sont une pré-étape à une meilleure compréhension de la circulation des océans et du climat terrestre.
883511	Concours administratifs (sur titre BEP/ Brevet)
58450	Un seul point, noir de fumée.
929603	"Aux cris de ""Assassins"", une foule immense a rendu hommage samedi à  Belgrade à  Pozarevac."
719986	Rassemblement musical avec un concert en soirée à entrée payante.
753208	La première phase de ce soutien est en cours d'application.
112738	Letizia Battaglia, photographe palermitaine, qui a combattu la mafia, confirme cet enchevêtrement entre lespace intime et lespace public en Sicile.
928637	"Un banquier français basé à Londres expliquait récemment que ""La France fait peur""."
17017	Ce qui prouve à quel point que la maîtrise de Sibelius transcende les schémas établis, l’ensemble du mouvement étant « tramé » en un splendide tissu polyphonique.
809329	Après s'être fait éliminer dès le premier tour du tournoi de Rome pour cause d'ampoules aux pieds, le numéro deux mondial a remis les pendules à l'heure.
206298	L'étalement urbain a également envahi le pourtour et même le centre du campus.
804660	Préparez votre demande :
363760	Il traite d'une épidémie de cécité qui touche une grande ville moderne et qui chamboulera la société.
177814	Le baril de pétrole a de nouveau dépassé jeudi le seuil des 100 dollars, atteint pour la première fois mercredi, ce qui agite la peur d'un regain d'inflation.
651683	On est pigiste ou employé temporaire et l'on vend sa compétence à qui veut l'acheter.
787137	Le chiffrement utilise une longueur de blocs variable, une longueur de clé variable et un nombre de rondes variable.
569925	Retrouvez l'ancienne interprète de Stella Spotlight et actuelle alternante dans la troupe de Starmania.
169435	Son bras tendu est très allongé, plus grand que ses jambes.
306874	Pendant leur séjour à Paris pour Don Juan, ils ont donc commencé à travailler ensemble sur le prochain album de la chanteuse de 19 ans.
494990	Bush fait le déplacement pour recevoir un chef d'Etat à sa descente d'avion.
706924	De 1946 à 1964 il est chargé, au titre des Bâtiments civils, du Palais de Justice de Rennes et de 1946 à 1974 de l'ancien archevêché de la même ville.
121996	L'attaquant Kim (fissure du scaphoïde du pied gauche) se contente toujours de soins et pourrait occuper l'infirmerie pendant encore deux semaines.
709937	Avec le trafic de drogue dans notre pays, on frôle le déluge.
844308	Six des sept rébellions ont déposé les armes et présentent des candidats aux élections communales.
911172	Le latéral droit de Chelsea, Paulo Ferreira, a signé un nouveau contrat de cinq ans avec les Blues.
938727	Il faut y aller sachant qu'on va entendre des cris, voir du sang et assister à des batailles.
744372	Comme M6, TF1 pourrait avoir ses propres fenêtres publicitaires sur le territoire suisse.
534672	Au primaire, 80% des élèves en difficulté sont intégrés dans les classes régulières.
816615	Toutefois la Théorie des Catégories Cartésiennes Fermées caractérise les fonctions d'une façon plus moderne à l'aide de la notion de problème universel.
999228	Objectif(s) :Réaliser la synthèse d'un halogénoalcane à partir d'un alcool et le caractériser.
53076	La CGT aborde cette question à partir des revendications des personnels qui ne sauraient se limiter au cadre contraignant fixé par des budgets publics en régression.
786881	Universitaire, président de l'université Paris X-Nanterre (1971-1976), président de la Fondation nationale des sciences politiques depuis 1981.
524868	Cette nuit-là, il était 2 heures quand les truands ont commencé à administrer des coups de barre de fer à la porte de la maison qu'occupe Dieu Merci.
937559	La chaîne alpha du TCR est générée par une recombinaison VJ, tandis que la chaîne beta subit une recombinaison VDJ.
93246	Une immense foule se presse en habits de fête.
206027	Il lui a suffit de quelques mois à l'école secondaire l'Envolée pour se démarquer.
960706	Il est possible dans certaines zones.
377276	"Alice présente un nouveau décodeur télé et son option ""Service TV Premium"" à un tarif de 5,95 euros TTC apr mois."
521738	Quand ils répétaient, c'était dans leur chalet en bois, sur une île à la Bergman.
526648	Ce destin s'appelle Nietzsche.
700791	Le Conseil avait suivi les habitants de la ville dans leur exil.
220646	Elle enfonce alors ses canines dans son cou.
91797	Ça nous emporte doucement.
134124	Compagnie d'Amerlame Scenario prévu pour :
243714	"La création de Mathilde Monnier a d'ailleurs comme thème de départ la ""fratrie conflictuelle qui remonte à la nuit des temps, avec Caïn et Abel, Romulus et Remus etc"", commente la chorégraphe."
7920	Il n'y a pas de groupe structuré contre ce projet de loi, comme il peut y en avoir un, par exemple, sur le travail dominical.
371779	Pour apporter une réponse à ces contraintes et ne pas trop s'éloigner de leur c&oelig;ur de métiers, les entreprises nous délèguent partiellement ou totalement la gestion de leur infrastructure.
607825	A ce sujet, le concept ne changera qu'à quelques détails près.
421999	Donc dans un article historique où on se situe entre 1815 et 1839, il me semble qu'il est plus approprié de diriger vers la page d'homonymie.
48044	DENIS KESSLER : Pour le moment, on voit se tarir le solde net de créations d'emplois.
333136	La 1ère échelle de recrutement sera léchelle 2 au 1 juillet 2000.
683342	L'Américain vient effectivement de dévoiler quelques informations concernant le fonctionnement de son jeu et en a profité pour illustrer le tout de nouvelles captures / vidéo.
100472	"Il a été intercepté à 15 km des côtes et l'armée va le ramener dans la baie de Santa Cruz de Huatulco"", selon l'officier de garde de la capitainerie du port militaire de Santa Cruz."
388489	On s'attend à ce que plus de 13 000 personnes assistent à la rencontre.
606384	Or, à cette époque-là, seule une armée en conquête ou une déportation organisée pouvait déplacer une telle population sur un aussi long parcours.
201024	L'activité métaux spéciaux enregistre un redémarrage d'arsenic haute pureté depuis avril, en liaison avec une certaine reprise des semi-conducteurs.
692760	En osant placer un 5-cylindres à huile lourde sous le capot de son Spider, Alfa Romeo réunit aujourd'hui ces deux univers, hier encore si distants.
743324	L'entracte arrive à point pour le figurant rhénan.
365463	Résultats détaillés[1] de l'édition 2002 du tournoi de tennis professionnel féminin Open du Brésil.
76817	En outre, le groupe inaugurera le premier business center dédié aux ressources humaines, sur près de 1.000 m(2) de bureaux situés rue de Rome à Paris, au cours du premier trimestre.
284721	La procédure doit mener à un résultat par lequel les parents qui ont survécu à ce drame pourront enfin être reconnus et obtenir une certaine satisfaction.
343152	Ils les voient de plus près lors du Moussem, la fête annuelle.
316050	Dans une langue inconnue.
253072	Deux œufs blancs, légèrement rosés et tachés de brun.
18420	"Physiologie et physiopathologie de la cognition et du comportement : ""Le cerveau qui travaille"""
22205	Les dictionnaires modernes, et notamment les dictionnaires de traduction, incluent un appendice dans lequel tous les caractères sont ordonnés selon un ordre lexicographique pour cette orthographe.
